SaleDate,CustomerType,Area,Category,SaleAmount,SaleYear
11/08/16,Consumer,West,Materials,85.69,2016
11/08/16,Home Builder,West,Tools,85.50,2016
11/08/16,Home Builder,West,Tools,238.77,2016
11/08/16,Contractor,South,Tools,208.08,2016
11/08/16,Contractor,South,Tools,35.62,2016
11/09/16,Contractor,East,Appliances,124.78,2016
11/09/16,Consumer,East,Appliances,264.08,2016
11/09/16,Consumer,East,Appliances,360.02,2016
11/09/16,Contractor,West,Appliances,503.97,2016
11/09/16,Consumer,West,Materials,27.91,2016
11/09/16,Contractor,West,Materials,37.81,2016
11/09/16,Contractor,West,Materials,28.32,2016
11/09/16,Contractor,West,Materials,11.57,2016
11/09/16,Contractor,West,Materials,14.67,2016
11/09/16,Consumer,East,Materials,15.20,2016
11/09/16,Home Builder,West,Materials,12.95,2016
11/09/16,Consumer,East,Materials,13.19,2016
11/09/16,Consumer,East,Materials,120.32,2016
11/09/16,Consumer,East,Materials,276.80,2016
11/09/16,Consumer,Mid-Town,Materials,314.11,2016
11/09/16,Consumer,West,Materials,60.46,2016
11/09/16,Contractor,West,Tools,15.56,2016
11/09/16,Home Builder,West,Tools,1603.40,2016
11/09/16,Consumer,Mid-Town,Tools,45.79,2016
11/10/16,Consumer,South,Tools,262.01,2016
11/10/16,Consumer,South,Tools,732.17,2016
11/11/16,Consumer,West,Appliances,494.37,2016
11/12/16,Home Builder,East,Materials,43.22,2016
11/12/16,Home Builder,East,Appliances,187.87,2016
11/12/16,Consumer,Mid-Town,Appliances,280.27,2016
11/12/16,Consumer,Mid-Town,Appliances,222.26,2016
11/12/16,Consumer,East,Appliances,943.67,2016
11/12/16,Contractor,West,Materials,162.05,2016
11/12/16,Contractor,West,Materials,74.91,2016
11/12/16,Home Builder,West,Materials,13.35,2016
11/12/16,Home Builder,West,Materials,34.02,2016
11/12/16,Consumer,South,Materials,41.93,2016
11/12/16,Consumer,East,Materials,15.46,2016
11/12/16,Consumer,East,Materials,39.19,2016
11/12/16,Home Builder,East,Landscaping,9.45,2016
11/12/16,Home Builder,East,Materials,89.59,2016
11/12/16,Home Builder,East,Landscaping,22.69,2016
11/12/16,Home Builder,East,Materials,348.28,2016
11/12/16,Home Builder,East,Materials,4.67,2016
11/12/16,Home Builder,East,Materials,70.10,2016
11/12/16,Contractor,Mid-Town,Materials,84.42,2016
11/12/16,Contractor,East,Electrical,21.79,2016
11/12/16,Contractor,East,Materials,50.35,2016
11/12/16,Consumer,West,Materials,71.10,2016
11/12/16,Consumer,West,Materials,130.13,2016
11/12/16,Consumer,West,Materials,61.61,2016
11/12/16,Consumer,West,Materials,720.88,2016
11/12/16,Consumer,West,Materials,5.55,2016
11/12/16,Consumer,West,Materials,15.29,2016
11/12/16,Consumer,West,Materials,30.63,2016
11/12/16,Consumer,East,Materials,31.15,2016
11/12/16,Consumer,East,Materials,3.79,2016
11/12/16,Home Builder,East,Tools,158.67,2016
11/12/16,Contractor,Mid-Town,Electrical,37.53,2016
11/12/16,Consumer,West,Tools,467.70,2016
11/12/16,Home Builder,West,Tools,10.08,2016
11/12/16,Consumer,Mid-Town,Tools,342.22,2016
11/13/16,Consumer,East,Materials,62.37,2016
11/13/16,Contractor,Mid-Town,Materials,96.23,2016
11/13/16,Consumer,Mid-Town,Appliances,258.21,2016
11/13/16,Contractor,East,Materials,36.33,2016
11/13/16,Consumer,East,Materials,89.20,2016
11/13/16,Home Builder,South,Materials,10.10,2016
11/13/16,Home Builder,South,Materials,671.66,2016
11/13/16,Contractor,East,Materials,28.35,2016
11/13/16,Contractor,East,Materials,93.04,2016
11/13/16,Contractor,East,Materials,55.06,2016
11/13/16,Contractor,East,Materials,35.31,2016
11/13/16,Consumer,West,Materials,32.76,2016
11/13/16,Consumer,Mid-Town,Materials,15.10,2016
11/13/16,Contractor,Mid-Town,Tools,48.20,2016
11/13/16,Consumer,West,Tools,6.98,2016
11/13/16,Contractor,East,Tools,245.72,2016
11/13/16,Consumer,West,Tools,42.08,2016
11/13/16,Consumer,West,Tools,482.73,2016
11/13/16,Contractor,Mid-Town,Tools,2678.99,2016
11/14/16,Consumer,West,Materials,32.19,2016
11/14/16,Home Builder,West,Appliances,204.19,2016
11/14/16,Consumer,West,Materials,6.33,2016
11/14/16,Consumer,West,Materials,4.59,2016
11/14/16,Contractor,Mid-Town,Materials,290.40,2016
11/14/16,Contractor,Mid-Town,Materials,39.56,2016
11/14/16,Contractor,Mid-Town,Materials,20.19,2016
11/14/16,Contractor,Mid-Town,Materials,20.82,2016
11/14/16,Contractor,Mid-Town,Materials,17.59,2016
11/14/16,Consumer,East,Materials,114.50,2016
11/14/16,Consumer,East,Materials,17.92,2016
11/14/16,Consumer,East,Tools,1504.30,2016
11/14/16,Consumer,East,Tools,1552.44,2016
11/14/16,Consumer,East,Tools,471.84,2016
11/14/16,Home Builder,West,Tools,674.47,2016
11/14/16,Contractor,Mid-Town,Electrical,22.80,2016
11/15/16,Home Builder,East,Appliances,2280.20,2016
11/15/16,Home Builder,West,Materials,44.28,2016
11/15/16,Consumer,South,Materials,52.19,2016
11/15/16,Home Builder,East,Materials,221.40,2016
11/15/16,Home Builder,Mid-Town,Materials,3.29,2016
11/15/16,Contractor,East,Materials,77.79,2016
11/15/16,Contractor,East,Materials,25.09,2016
11/15/16,Contractor,East,Materials,140.87,2016
11/15/16,Contractor,East,Materials,36.68,2016
11/15/16,Home Builder,East,Materials,15.15,2016
11/15/16,Home Builder,West,Tools,4.47,2016
11/15/16,Contractor,Mid-Town,Tools,30.66,2016
11/15/16,Home Builder,West,Tools,19.93,2016
11/16/16,Consumer,South,Appliances,509.98,2016
11/16/16,Consumer,East,Appliances,1200.03,2016
11/16/16,Consumer,East,Materials,89.99,2016
11/16/16,Consumer,East,Materials,14.10,2016
11/16/16,Consumer,South,Materials,5.49,2016
11/16/16,Consumer,South,Materials,8.84,2016
11/16/16,Consumer,West,Materials,7.53,2016
11/16/16,Consumer,Mid-Town,Materials,2.38,2016
11/16/16,Consumer,East,Materials,40.67,2016
11/16/16,Consumer,West,Materials,10.07,2016
11/16/16,Consumer,East,Materials,16.57,2016
11/16/16,Consumer,East,Materials,23.93,2016
11/16/16,Consumer,East,Tools,408.06,2016
11/16/16,Consumer,East,Tools,380.27,2016
11/16/16,Consumer,East,Tools,48.81,2016
11/16/16,Consumer,East,Tools,21.31,2016
11/17/16,Contractor,West,Materials,99.72,2016
11/17/16,Contractor,West,Appliances,364.99,2016
11/17/16,Consumer,West,Materials,1017.12,2016
11/17/16,Consumer,West,Materials,38.24,2016
11/17/16,Contractor,South,Tools,630.09,2016
11/18/16,Consumer,West,Materials,28.45,2016
11/18/16,Consumer,West,Materials,8.65,2016
11/19/16,Consumer,Mid-Town,Materials,67.28,2016
11/19/16,Consumer,West,Materials,11.21,2016
11/19/16,Consumer,Mid-Town,Materials,15.30,2016
11/19/16,Home Builder,West,Materials,49.74,2016
11/20/16,Home Builder,West,Materials,65.48,2016
11/20/16,Contractor,South,Appliances,1320.01,2016
11/20/16,Consumer,West,Landscaping,618.80,2016
11/20/16,Home Builder,Mid-Town,Materials,1118.13,2016
11/20/16,Home Builder,Mid-Town,Materials,6.43,2016
11/20/16,Home Builder,Mid-Town,Materials,51.29,2016
11/20/16,Home Builder,Mid-Town,Materials,19.86,2016
11/20/16,Contractor,East,Materials,104.07,2016
11/20/16,Home Builder,West,Materials,68.52,2016
11/20/16,Consumer,West,Materials,62.34,2016
11/20/16,Home Builder,Mid-Town,Tools,255.35,2016
11/20/16,Consumer,Mid-Town,Tools,302.17,2016
11/21/16,Consumer,Mid-Town,Materials,73.40,2016
11/21/16,Consumer,East,Electrical,14.78,2016
11/21/16,Consumer,East,Materials,64.98,2016
11/21/16,Consumer,East,Materials,69.97,2016
11/21/16,Consumer,Mid-Town,Materials,100.78,2016
11/21/16,Consumer,Mid-Town,Materials,11.01,2016
11/21/16,Consumer,Mid-Town,Materials,60.12,2016
11/21/16,Consumer,Mid-Town,Materials,40.99,2016
11/21/16,Consumer,Mid-Town,Materials,10.78,2016
11/21/16,Consumer,Mid-Town,Materials,1.28,2016
11/21/16,Home Builder,East,Materials,17.45,2016
11/21/16,Home Builder,East,Materials,18.60,2016
11/21/16,Contractor,Mid-Town,Materials,55.19,2016
11/21/16,Consumer,South,Materials,18.53,2016
11/21/16,Consumer,East,Materials,9.00,2016
11/21/16,Consumer,East,Materials,44.96,2016
11/21/16,Consumer,Mid-Town,Tools,2.38,2016
11/21/16,Contractor,West,Tools,31.98,2016
11/22/16,Consumer,Mid-Town,Appliances,945.00,2016
11/22/16,Home Builder,East,Appliances,258.54,2016
11/22/16,Contractor,Mid-Town,Appliances,122.94,2016
11/22/16,Consumer,Mid-Town,Appliances,151.40,2016
11/22/16,Contractor,South,Appliances,261.90,2016
11/22/16,Contractor,West,Materials,27.90,2016
11/22/16,Consumer,Mid-Town,Materials,14.72,2016
11/22/16,Home Builder,East,Materials,19.86,2016
11/22/16,Home Builder,East,Materials,19.79,2016
11/22/16,Consumer,East,Materials,15.91,2016
11/22/16,Consumer,East,Materials,2.75,2016
11/22/16,Consumer,East,Materials,14.71,2016
11/22/16,Contractor,Mid-Town,Materials,9.31,2016
11/22/16,Contractor,Mid-Town,Materials,323.99,2016
11/22/16,Contractor,Mid-Town,Materials,4.93,2016
11/22/16,Contractor,West,Materials,39.23,2016
11/22/16,Consumer,East,Materials,130.97,2016
11/22/16,Contractor,South,Materials,41.31,2016
11/22/16,Home Builder,East,Tools,91.32,2016
11/22/16,Contractor,Mid-Town,Tools,327.98,2016
11/22/16,Contractor,Mid-Town,Tools,7.21,2016
11/22/16,Contractor,South,Landscaping,295.36,2016
11/23/16,Contractor,Mid-Town,Appliances,405.18,2016
11/23/16,Consumer,East,Materials,30.56,2016
11/23/16,Consumer,Mid-Town,Materials,84.84,2016
11/23/16,Contractor,Mid-Town,Materials,40.67,2016
11/23/16,Consumer,Mid-Town,Materials,38.55,2016
11/23/16,Consumer,Mid-Town,Materials,23.08,2016
11/23/16,Consumer,East,Electrical,13.17,2016
11/23/16,Contractor,West,Materials,34.67,2016
11/23/16,Consumer,West,Tools,195.19,2016
11/23/16,Consumer,East,Tools,127.67,2016
11/23/16,Consumer,East,Tools,78.23,2016
11/23/16,Home Builder,East,Tools,113.59,2016
11/24/16,Consumer,Mid-Town,Materials,24.29,2016
11/24/16,Contractor,East,Materials,12.68,2016
11/24/16,Contractor,East,Materials,22.28,2016
11/24/16,Consumer,Mid-Town,Materials,49.72,2016
11/24/16,Consumer,Mid-Town,Materials,6.34,2016
11/24/16,Consumer,Mid-Town,Materials,23.90,2016
11/24/16,Consumer,Mid-Town,Materials,2.30,2016
11/24/16,Consumer,Mid-Town,Materials,4.82,2016
11/24/16,Home Builder,East,Materials,134.60,2016
11/24/16,Contractor,East,Tools,40.68,2016
11/25/16,Contractor,East,Materials,16.91,2016
11/25/16,Contractor,East,Tools,14.51,2016
11/25/16,Contractor,East,Tools,73.97,2016
11/26/16,Consumer,East,Materials,88.73,2016
11/26/16,Home Builder,West,Materials,34.19,2016
11/26/16,Consumer,Mid-Town,Appliances,297.82,2016
11/26/16,Consumer,Mid-Town,Materials,95.11,2016
11/26/16,Consumer,Mid-Town,Appliances,657.67,2016
11/26/16,Contractor,West,Appliances,660.18,2016
11/26/16,Contractor,West,Appliances,560.13,2016
11/26/16,Home Builder,East,Appliances,144.16,2016
11/26/16,Home Builder,East,Materials,4.75,2016
11/26/16,Consumer,East,Materials,17.48,2016
11/26/16,Consumer,East,Materials,11.77,2016
11/26/16,Consumer,East,Materials,6.58,2016
11/26/16,Consumer,Mid-Town,Materials,42.13,2016
11/26/16,Consumer,Mid-Town,Materials,4.55,2016
11/26/16,Consumer,Mid-Town,Materials,74.63,2016
11/26/16,Consumer,Mid-Town,Materials,14.30,2016
11/26/16,Consumer,West,Materials,24.90,2016
11/26/16,Consumer,West,Materials,1220.01,2016
11/26/16,Home Builder,East,Materials,40.98,2016
11/26/16,Home Builder,West,Materials,25.45,2016
11/26/16,Home Builder,South,Materials,10.58,2016
11/26/16,Home Builder,South,Materials,42.61,2016
11/26/16,Home Builder,West,Tools,10.34,2016
11/26/16,Contractor,West,Landscaping,1685.01,2016
11/26/16,Contractor,East,Tools,207.97,2016
11/26/16,Home Builder,West,Tools,82.49,2016
11/26/16,Home Builder,South,Tools,340.13,2016
11/27/16,Contractor,East,Appliances,319.94,2016
11/27/16,Consumer,South,Materials,62.38,2016
11/27/16,Contractor,Mid-Town,Appliances,160.05,2016
11/27/16,Consumer,East,Appliances,4814.98,2016
11/27/16,Consumer,East,Materials,60.58,2016
11/27/16,Home Builder,South,Materials,5.33,2016
11/27/16,Contractor,East,Materials,580.30,2016
11/27/16,Contractor,Mid-Town,Materials,17.38,2016
11/27/16,Consumer,East,Materials,474.85,2016
11/27/16,Consumer,South,Materials,73.64,2016
11/27/16,Contractor,Mid-Town,Tools,1568.66,2016
11/27/16,Consumer,West,Tools,194.61,2016
11/28/16,Contractor,South,Appliances,3040.02,2016
11/28/16,Consumer,East,Appliances,495.05,2016
11/28/16,Home Builder,East,Materials,60.09,2016
11/28/16,Contractor,South,Materials,71.03,2016
11/28/16,Contractor,South,Materials,91.91,2016
11/28/16,Contractor,South,Materials,34.76,2016
11/28/16,Contractor,West,Materials,7.60,2016
11/28/16,Home Builder,South,Materials,3.81,2016
11/28/16,Consumer,Mid-Town,Materials,18.21,2016
11/28/16,Home Builder,East,Materials,13.64,2016
11/28/16,Consumer,East,Materials,78.81,2016
11/28/16,Consumer,West,Materials,37.22,2016
11/28/16,Consumer,West,Materials,65.19,2016
11/28/16,Contractor,East,Tools,313.39,2016
11/28/16,Consumer,West,Tools,3406.87,2016
11/28/16,Consumer,West,Tools,613.24,2016
11/29/16,Contractor,Mid-Town,Materials,62.61,2016
11/29/16,Consumer,West,Appliances,272.32,2016
11/29/16,Contractor,Mid-Town,Materials,35.03,2016
11/29/16,Consumer,South,Appliances,116.97,2016
11/29/16,Contractor,Mid-Town,Materials,98.22,2016
11/29/16,Contractor,Mid-Town,Materials,167.50,2016
11/29/16,Contractor,Mid-Town,Materials,152.05,2016
11/29/16,Consumer,West,Materials,40.02,2016
11/29/16,Consumer,East,Materials,26.00,2016
11/29/16,Consumer,East,Materials,34.70,2016
11/29/16,Consumer,East,Materials,205.18,2016
11/29/16,Consumer,East,Materials,82.35,2016
11/29/16,Contractor,East,Tools,31.77,2016
11/29/16,Consumer,South,Tools,331.26,2016
11/30/16,Contractor,South,Appliances,101.77,2016
11/30/16,Contractor,East,Appliances,357.19,2016
11/30/16,Consumer,East,Materials,7.52,2016
11/30/16,Contractor,South,Materials,7.73,2016
11/30/16,Contractor,South,Materials,1126.07,2016
11/30/16,Contractor,South,Materials,1263.38,2016
11/30/16,Contractor,East,Materials,12.88,2016
11/30/16,Contractor,East,Materials,7.13,2016
11/30/16,Contractor,East,Materials,32.75,2016
11/30/16,Contractor,South,Tools,182.77,2016
11/30/16,Contractor,East,Tools,347.92,2016
12/01/16,Contractor,Mid-Town,Materials,58.47,2016
12/01/16,Home Builder,Mid-Town,Tools,242.39,2016
12/02/16,Consumer,South,Materials,38.00,2016
12/02/16,Consumer,Mid-Town,Materials,33.43,2016
12/02/16,Consumer,Mid-Town,Materials,13.81,2016
12/02/16,Consumer,Mid-Town,Materials,496.94,2016
12/02/16,Consumer,Mid-Town,Tools,390.02,2016
12/03/16,Consumer,East,Appliances,180.18,2016
12/03/16,Consumer,South,Appliances,864.14,2016
12/03/16,Consumer,East,Appliances,137.99,2016
12/03/16,Consumer,Mid-Town,Materials,23.94,2016
12/03/16,Consumer,South,Materials,4.91,2016
12/03/16,Consumer,East,Materials,88.29,2016
12/03/16,Consumer,Mid-Town,Materials,12.11,2016
12/03/16,Consumer,East,Materials,929.01,2016
12/03/16,Contractor,South,Materials,2104.67,2016
12/03/16,Contractor,South,Materials,40.98,2016
12/03/16,Home Builder,West,Materials,51.25,2016
12/03/16,Home Builder,West,Materials,1124.07,2016
12/03/16,Home Builder,West,Materials,24.07,2016
12/03/16,Contractor,West,Materials,23.11,2016
12/03/16,Consumer,East,Tools,172.76,2016
12/03/16,Consumer,Mid-Town,Tools,17.36,2016
12/03/16,Consumer,West,Tools,16.95,2016
12/03/16,Consumer,East,Tools,752.04,2016
12/03/16,Consumer,Mid-Town,Tools,265.82,2016
12/03/16,Consumer,Mid-Town,Tools,91.21,2016
12/03/16,Consumer,East,Tools,111.38,2016
12/03/16,Consumer,East,Tools,366.03,2016
12/03/16,Home Builder,West,Tools,33.24,2016
12/04/16,Home Builder,East,Appliances,648.85,2016
12/04/16,Contractor,West,Appliances,168.91,2016
12/04/16,Consumer,West,Materials,26.70,2016
12/04/16,Consumer,West,Materials,40.48,2016
12/04/16,Consumer,West,Materials,34.55,2016
12/04/16,Contractor,West,Materials,25.20,2016
12/04/16,Contractor,West,Materials,62.09,2016
12/04/16,Contractor,West,Materials,108.35,2016
12/04/16,Home Builder,East,Materials,2079.63,2016
12/04/16,Consumer,East,Materials,415.26,2016
12/04/16,Consumer,East,Materials,35.28,2016
12/04/16,Consumer,East,Landscaping,55.19,2016
12/04/16,Contractor,Mid-Town,Materials,117.00,2016
12/04/16,Contractor,Mid-Town,Materials,31.74,2016
12/04/16,Contractor,West,Tools,15.54,2016
12/04/16,Home Builder,East,Electrical,72.44,2016
12/04/16,Contractor,Mid-Town,Tools,782.09,2016
12/05/16,Consumer,West,Appliances,1732.45,2016
12/05/16,Consumer,East,Materials,188.20,2016
12/05/16,Consumer,East,Materials,34.30,2016
12/05/16,Consumer,East,Materials,6.74,2016
12/05/16,Consumer,East,Materials,394.92,2016
12/05/16,Consumer,East,Materials,18.26,2016
12/05/16,Consumer,West,Materials,772.89,2016
12/05/16,Consumer,West,Materials,22.58,2016
12/05/16,Consumer,West,Materials,48.74,2016
12/05/16,Consumer,East,Tools,400.05,2016
12/05/16,Consumer,East,Tools,564.35,2016
12/05/16,Consumer,West,Tools,112.11,2016
12/05/16,Consumer,Mid-Town,Tools,611.06,2016
12/05/16,Consumer,Mid-Town,Tools,30.19,2016
12/05/16,Consumer,West,Tools,268.93,2016
12/05/16,Consumer,West,Tools,209.78,2016
12/06/16,Consumer,East,Materials,78.22,2016
12/06/16,Consumer,East,Materials,1.78,2016
12/06/16,Consumer,East,Materials,40.64,2016
12/06/16,Consumer,East,Materials,182.99,2016
12/06/16,Consumer,East,Materials,194.09,2016
12/06/16,Contractor,East,Materials,213.00,2016
12/06/16,Consumer,East,Materials,15.74,2016
12/06/16,Consumer,West,Materials,104.90,2016
12/06/16,Consumer,East,Tools,113.89,2016
12/07/16,Contractor,Mid-Town,Appliances,411.36,2016
12/07/16,Contractor,Mid-Town,Appliances,151.47,2016
12/07/16,Consumer,South,Appliances,706.98,2016
12/07/16,Consumer,West,Materials,408.26,2016
12/07/16,Contractor,Mid-Town,Materials,171.76,2016
12/07/16,Consumer,East,Materials,465.28,2016
12/07/16,Home Builder,East,Materials,33.94,2016
12/07/16,Consumer,South,Materials,614.06,2016
12/07/16,Contractor,Mid-Town,Materials,12.00,2016
12/07/16,Home Builder,Mid-Town,Materials,3.64,2016
12/07/16,Contractor,East,Materials,5.05,2016
12/07/16,Contractor,East,Materials,109.74,2016
12/07/16,Contractor,Mid-Town,Tools,2049.43,2016
12/07/16,Consumer,South,Tools,192.06,2016
12/07/16,Contractor,East,Tools,83.58,2016
12/07/16,Contractor,East,Tools,13.50,2016
12/08/16,Consumer,West,Appliances,163.06,2016
12/08/16,Consumer,West,Appliances,462.21,2016
12/08/16,Contractor,East,Landscaping,480.21,2016
12/08/16,Home Builder,West,Appliances,282.84,2016
12/08/16,Home Builder,West,Appliances,262.06,2016
12/08/16,Contractor,West,Materials,20.22,2016
12/08/16,Consumer,West,Electrical,37.33,2016
12/08/16,Consumer,West,Materials,50.51,2016
12/08/16,Consumer,West,Materials,250.56,2016
12/08/16,Consumer,West,Materials,199.19,2016
12/08/16,Consumer,West,Materials,60.02,2016
12/08/16,Contractor,East,Materials,968.82,2016
12/08/16,Contractor,East,Materials,222.40,2016
12/08/16,Home Builder,West,Materials,20.00,2016
12/08/16,Home Builder,West,Materials,13.49,2016
12/08/16,Home Builder,West,Materials,14.07,2016
12/08/16,Home Builder,West,Materials,13.62,2016
12/08/16,Home Builder,West,Materials,437.68,2016
12/10/16,Contractor,Mid-Town,Appliances,1097.80,2016
12/10/16,Contractor,Mid-Town,Appliances,115.16,2016
12/10/16,Consumer,South,Appliances,249.79,2016
12/10/16,Consumer,South,Materials,68.23,2016
12/10/16,Consumer,South,Materials,16.84,2016
12/10/16,Home Builder,East,Materials,13.60,2016
12/10/16,Contractor,West,Materials,8.82,2016
12/10/16,Contractor,West,Materials,45.38,2016
12/10/16,Consumer,West,Materials,35.75,2016
12/10/16,Consumer,West,Materials,352.59,2016
12/10/16,Home Builder,East,Materials,10.70,2016
12/10/16,Contractor,Mid-Town,Tools,191.13,2016
